eventid,extended,enc_country,enc_region,enc_province,latitude,longitude,specificity,vicinity,doubtterr,multiple,success,suicide,enc_attacktype,enc_target,enc_nationality,enc_group,guncertain1,individual,enc_weapon_type,enc_weapon_subtype,killed,wounded,property,hostages/kidnapping,ransom,cross_border,ideological_international,INT_MISC,attack_date,unique_id,enc_city,enc_target_type,enc_target_subtype,enc_target_entity
197101050002,0,217,1,71,34.20034,-119.180439,1.0,0,0.0,0.0,1,0,2,4,93,Left-Wing Militants,0.0,0,1,16.0,0.0,0.0,-9,0.0,0.0,-9,-9,0,1971-01-05,493,1042,9,43,3192
197101120001,0,217,1,71,33.78359,-118.353879,1.0,0,1.0,0.0,1,0,3,2,93,Left-Wing Militants,1.0,0,4,19.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-01-12,502,1187,6,25,3559
197101150004,0,217,1,307,40.697132,-73.931351,1.0,0,0.0,1.0,1,0,2,4,93,Left-Wing Militants,0.0,0,1,31.0,0.0,2.0,1,0.0,0.0,-9,-9,0,1971-01-15,504,982,9,46,2997
197101150005,0,217,1,307,40.697132,-73.931351,1.0,0,0.0,1.0,1,0,2,4,93,Left-Wing Militants,0.0,0,1,31.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-01-15,505,982,9,46,116
197101190002,0,217,1,71,37.755363,-122.443352,1.0,0,0.0,0.0,0,0,2,2,93,Left-Wing Militants,0.0,0,1,14.0,0.0,0.0,0,0.0,0.0,-9,-9,0,1971-01-19,507,1225,6,25,706
197101270004,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,14,65,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-01-27,518,172,13,79,2520
197102060002,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-02-06,528,172,9,45,4137
197102090001,0,603,8,319,54.452223,-7.486124,1.0,0,0.0,0.0,1,0,2,4,31,Irish Republican Army (IRA),0.0,0,1,8.0,5.0,,1,0.0,0.0,0,0,1,1971-02-09,531,1398,9,45,5038
197102130001,0,217,1,154,33.764496,-84.432083,1.0,0,0.0,0.0,1,0,2,4,93,Left-Wing Militants,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-02-13,536,95,9,43,347
197102140001,0,217,1,342,40.097625,-74.857269,1.0,0,0.0,0.0,1,0,3,2,93,Left-Wing Militants,0.0,0,4,20.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-02-14,537,237,6,25,4384
197102150002,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-02-15,538,172,9,45,2525
197102260001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,3,65,Irish Republican Army (IRA),0.0,0,3,5.0,2.0,,0,0.0,0.0,0,0,1,1971-02-26,549,172,12,68,846
197103100003,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-03-10,559,172,9,45,1355
197103120001,0,217,1,332,45.511795,-122.675629,1.0,0,0.0,0.0,1,0,2,3,93,Left-Wing Militants,1.0,0,1,16.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-03-12,561,1115,12,65,3820
197103150003,0,217,1,71,37.54703,-122.314834,1.0,0,1.0,0.0,1,0,3,2,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,-9,0.0,0.0,-9,-9,0,1971-03-15,566,1244,6,25,1366
197103180002,0,217,1,143,30.33138,-81.655799,1.0,0,0.0,0.0,1,0,2,4,93,Left-Wing Militants,0.0,0,1,16.0,0.0,0.0,-9,0.0,0.0,-9,-9,0,1971-03-18,570,666,9,46,380
197103230003,0,217,1,71,34.225529,-118.878911,1.0,0,0.0,0.0,1,0,3,1,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-03-23,576,1371,2,5,3254
197103310001,0,217,1,102,39.758968,-104.876305,1.0,0,1.0,0.0,1,0,3,4,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,-9,0.0,0.0,-9,-9,0,1971-03-31,582,409,9,46,3175
197104030004,0,217,1,154,31.530345,-83.835349,1.0,0,0.0,0.0,1,0,3,2,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-04-03,588,1345,6,25,5250
197104050001,0,217,1,71,37.089185,-122.086756,1.0,0,0.0,0.0,1,0,2,1,93,Left-Wing Militants,0.0,0,1,31.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-04-05,589,181,2,5,503
197104150001,0,217,1,71,34.097866,-118.407379,1.0,0,0.0,0.0,1,0,2,2,93,Left-Wing Militants,0.0,0,1,16.0,0.0,0.0,-9,0.0,0.0,-9,-9,0,1971-04-15,599,811,6,25,2870
197104200001,0,217,1,71,36.740685,-119.785734,1.0,0,0.0,0.0,1,0,2,4,93,Left-Wing Militants,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-04-20,604,534,9,46,345
197104200002,0,217,1,71,37.874043,-122.280022,1.0,0,0.0,0.0,1,0,2,1,93,Left-Wing Militants,0.0,0,1,31.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-04-20,605,193,2,5,509
197104200003,0,217,1,282,44.883175,-93.283006,1.0,0,1.0,0.0,1,0,3,2,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,-9,0.0,0.0,-9,-9,0,1971-04-20,606,1169,6,25,4395
197104230003,0,217,1,71,37.235807,-121.962416,1.0,0,0.0,0.0,1,0,3,2,93,Left-Wing Militants,0.0,0,4,20.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-04-23,609,812,6,25,2925
197104240001,0,217,1,325,41.0981,-80.650789,1.0,0,1.0,0.0,1,0,2,4,93,Left-Wing Militants,0.0,0,1,16.0,0.0,0.0,-9,0.0,0.0,-9,-9,0,1971-04-24,612,1503,9,43,368
197104270002,0,217,1,71,34.097866,-118.407379,1.0,0,1.0,0.0,1,0,2,1,93,Left-Wing Militants,0.0,0,1,17.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-04-27,617,811,2,82,2711
197104280001,0,217,1,71,37.791927,-122.225906,1.0,0,0.0,0.0,1,0,2,1,93,Left-Wing Militants,0.0,0,1,31.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-04-28,618,1003,2,5,505
197104290004,0,217,1,71,37.235807,-121.962416,1.0,0,0.0,0.0,1,0,3,1,93,Left-Wing Militants,0.0,0,4,18.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-04-29,623,812,2,24,4843
197104290005,0,217,1,71,37.874043,-122.280022,1.0,0,0.0,0.0,1,0,1,4,93,Left-Wing Militants,0.0,0,5,23.0,1.0,0.0,0,0.0,0.0,-9,-9,0,1971-04-29,624,193,9,46,115
197104300001,0,217,1,71,37.338475,-121.885794,1.0,0,0.0,0.0,1,0,3,4,93,Left-Wing Militants,0.0,0,4,20.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-04-30,625,1229,9,43,4845
197104300002,0,217,1,271,42.206391,-71.004817,1.0,0,0.0,0.0,0,0,2,2,93,Left-Wing Militants,0.0,0,1,16.0,0.0,0.0,0,0.0,0.0,-9,-9,0,1971-04-30,626,228,6,25,4391
197105040003,0,217,1,71,39.728352,-121.841985,1.0,0,0.0,0.0,0,0,3,4,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,0,0.0,0.0,-9,-9,0,1971-05-04,630,320,9,46,117
197105040005,0,217,1,71,37.625511,-122.432556,1.0,0,0.0,0.0,0,0,3,1,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,0,0.0,0.0,-9,-9,0,1971-05-04,632,1219,2,5,508
197105050004,0,217,1,71,39.728352,-121.837348,1.0,0,0.0,0.0,1,0,3,1,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-05-05,634,320,2,82,236
197105050005,0,217,1,26,33.42551,-111.937419,1.0,0,1.0,0.0,0,0,3,8,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,0,0.0,0.0,-9,-9,0,1971-05-05,635,1365,3,84,3503
197105050006,0,217,1,208,39.113789,-94.765358,1.0,0,1.0,0.0,1,0,3,4,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,-9,0.0,0.0,-9,-9,0,1971-05-05,636,698,9,43,4385
197105060003,0,217,1,71,37.32236,-122.032133,1.0,0,0.0,0.0,1,0,2,21,93,Left-Wing Militants,0.0,0,1,31.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-05-06,638,390,20,16,3533
197105060005,0,217,1,71,37.577883,-122.34811,1.0,0,1.0,0.0,1,0,3,4,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,-9,0.0,0.0,-9,-9,0,1971-05-06,640,246,9,46,3194
197105060006,0,217,1,302,38.525255,-118.624627,1.0,0,1.0,0.0,1,0,2,4,93,Left-Wing Militants,0.0,0,1,16.0,1.0,1.0,1,0.0,0.0,-9,-9,0,1971-05-06,641,610,9,47,3178
197105080002,0,603,8,319,54.607712,-5.95621,1.0,0,-9.0,0.0,1,0,3,1,65,Protestant extremists,0.0,0,4,,1.0,,1,0.0,0.0,-9,-9,1,1971-05-08,643,172,2,82,2298
197105110004,0,217,1,71,34.250636,-118.61481,1.0,0,0.0,1.0,1,0,3,1,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-05-11,648,811,2,5,504
197105110005,0,217,1,265,39.308342,-76.616104,1.0,0,0.0,0.0,1,0,3,4,93,Left-Wing Militants,0.0,0,0,,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-05-11,649,132,9,47,384
197105210002,0,217,1,71,37.625511,-122.432556,1.0,0,0.0,0.0,0,0,3,10,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,0,0.0,0.0,-9,-9,0,1971-05-21,655,1219,7,55,4280
197105250002,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,2,4,31,Irish Republican Army (IRA),0.0,0,1,14.0,1.0,,1,0.0,0.0,0,0,1,1971-05-25,657,172,9,45,3133
197106250001,0,217,1,307,40.658455,-73.587219,1.0,0,1.0,0.0,0,0,3,2,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,0,0.0,0.0,-9,-9,0,1971-06-25,676,531,6,25,1367
197107090001,0,217,1,364,41.823875,-71.411994,1.0,0,0.0,0.0,1,0,2,2,93,Left-Wing Militants,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-07-09,682,1129,6,25,3882
197107090002,0,217,1,71,32.715695,-117.161719,1.0,0,0.0,0.0,1,0,2,2,93,Left-Wing Militants,0.0,0,1,16.0,0.0,0.0,-9,0.0,0.0,-9,-9,0,1971-07-09,683,1223,6,25,4378
197107120001,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-07-12,684,172,9,45,1256
197107140001,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-07-14,685,172,9,-1,4101
197107240001,0,217,1,71,36.999276,-122.003482,1.0,0,1.0,0.0,1,0,2,4,93,Left-Wing Militants,0.0,0,1,31.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-07-24,690,1268,9,43,3300
197107280002,0,217,1,71,37.089185,-122.086756,1.0,0,0.0,0.0,1,0,3,1,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-07-28,693,181,2,5,503
197108080001,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-08-08,696,172,9,45,2942
197108090003,0,603,8,319,54.794884,-7.537385,1.0,0,1.0,0.0,1,0,1,4,65,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-08-09,698,336,9,45,5236
197108100001,0,603,8,319,55.011562,-7.312045,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-08-10,699,805,9,45,3649
197108240003,0,185,8,249,40.465595,-3.696263,1.0,0,0.0,0.0,1,0,2,6,47,Black September,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,1,1,1971-08-24,721,833,1,1,2583
197108250001,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-08-25,722,172,9,45,1811
197108250002,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,65,Irish Republican Army (IRA),0.0,0,1,16.0,1.0,,1,0.0,0.0,0,0,1,1971-08-25,723,172,2,-1,2030
197108290004,0,603,8,319,54.077313,-6.608787,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-08-29,733,381,9,45,2192
197108300001,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-08-30,734,172,9,45,1026
197109020002,0,217,1,311,35.078014,-78.963646,1.0,1,0.0,0.0,0,0,2,4,93,Left-Wing Militants,0.0,0,1,16.0,0.0,0.0,0,0.0,0.0,-9,-9,0,1971-09-02,738,510,9,43,553
197109030001,0,603,8,319,54.22641,-7.649053,1.0,0,1.0,0.0,1,0,1,4,65,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-09-03,739,727,9,45,1697
197109030002,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,0,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-09-03,740,172,9,48,3642
197109070001,0,217,1,71,37.755363,-122.443352,1.0,0,0.0,1.0,1,0,2,1,93,Left-Wing Militants,0.0,0,1,14.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-09-07,742,1225,2,5,502
197109090001,0,102,10,443,,,5.0,0,0.0,0.0,1,0,2,1,93,Black September,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1971-09-09,743,1418,2,24,4654
197109090002,0,603,8,319,54.552254,-6.086832,4.0,0,1.0,0.0,1,0,2,4,31,Irish Republican Army (IRA),0.0,0,1,16.0,1.0,,1,0.0,0.0,0,0,1,1971-09-09,744,1418,9,45,1252
197109130001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,0,0,2,14,65,Protestant extremists,0.0,0,1,16.0,1.0,,1,0.0,0.0,-9,-9,1,1971-09-13,745,172,13,79,2360
197109130002,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,0,0,2,14,65,Protestant extremists,0.0,0,1,16.0,1.0,,1,0.0,0.0,-9,-9,1,1971-09-13,746,172,13,79,2571
197109140002,0,603,8,319,54.531707,-6.737144,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-09-14,748,463,9,45,2563
197109140003,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-09-14,749,172,9,45,3648
197109150001,0,102,10,443,,,5.0,0,0.0,0.0,1,0,2,1,93,Black September,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1971-09-15,750,1418,2,24,4652
197109160002,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,14,65,Protestant extremists,0.0,0,3,5.0,1.0,,0,0.0,0.0,-9,-9,1,1971-09-16,751,172,13,79,4274
197109160003,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-09-16,752,172,9,45,4567
197109170002,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-09-17,754,172,9,45,3690
197109180001,0,603,8,319,54.819164,-7.467909,1.0,0,0.0,0.0,1,0,1,3,65,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-09-18,755,1336,12,68,4151
197109280001,0,603,8,319,55.011562,-7.312045,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-09-28,764,805,9,45,4192
197109290001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,65,Irish Republican Army (IRA),0.0,0,1,16.0,2.0,,1,0.0,0.0,0,0,1,1971-09-29,765,172,2,29,170
197109300001,0,603,8,319,55.011562,-7.312045,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-09-30,766,805,9,45,4183
197110010001,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-10-01,767,172,9,45,3696
197110020001,0,603,8,319,54.530989,-6.02939,1.0,0,0.0,0.0,0,0,2,21,65,Irish Republican Army (IRA),0.0,0,1,16.0,1.0,,1,0.0,0.0,0,0,1,1971-10-02,768,758,20,16,4691
197110030001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-10-03,769,172,9,45,5038
197110090001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,65,Ulster Volunteer Force (UVF),0.0,0,1,16.0,1.0,,1,0.0,0.0,0,0,1,1971-10-09,774,172,2,81,5235
197110110002,0,217,1,71,36.974025,-122.030954,1.0,0,1.0,0.0,1,0,2,1,93,Left-Wing Militants,0.0,0,1,31.0,0.0,0.0,1,0.0,0.0,-9,-9,0,1971-10-11,776,1268,2,5,5154
197110150002,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,3,65,Irish Republican Army (IRA),0.0,0,3,5.0,2.0,,0,0.0,0.0,0,0,1,1971-10-15,779,172,12,68,2513
197110150003,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-10-15,780,172,9,45,1929
197110160001,0,603,8,319,55.011562,-7.312045,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-10-16,781,805,9,45,2652
197110170001,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-10-17,782,172,9,45,1814
197110230001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-10-23,785,172,9,48,3222
197110240001,0,603,8,319,54.607712,-5.95621,1.0,0,-9.0,0.0,1,0,2,1,65,Irish Republican Army (IRA),0.0,0,1,16.0,1.0,,1,0.0,0.0,0,0,1,1971-10-24,786,172,2,81,5038
197110260001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,14,65,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-10-26,787,172,13,79,4159
197110270001,0,603,8,319,55.011562,-7.312045,1.0,0,1.0,0.0,1,0,2,4,31,Irish Republican Army (IRA),0.0,0,1,16.0,2.0,,1,0.0,0.0,0,0,1,1971-10-27,788,805,9,43,1255
197111010002,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,3,65,Irish Republican Army (IRA),0.0,0,3,5.0,2.0,,0,0.0,0.0,0,0,1,1971-11-01,791,172,12,68,4540
197111020003,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,65,Irish Republican Army (IRA),0.0,0,1,16.0,3.0,,1,0.0,0.0,0,0,1,1971-11-02,794,172,2,81,2490
197111070001,0,603,8,319,54.463367,-6.328597,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-11-07,796,823,9,45,3653
197111090001,0,603,8,319,55.011562,-7.312045,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-11-09,797,805,9,45,2195
197111100001,0,102,10,15,31.950001,35.933331,1.0,0,0.0,0.0,1,0,2,1,93,Black September,0.0,0,1,16.0,,,1,0.0,0.0,0,1,1,1971-11-10,798,47,2,29,2263
197111100002,0,217,1,307,40.697132,-73.931351,1.0,0,0.0,0.0,0,0,2,4,93,Left-Wing Militants,0.0,0,1,16.0,0.0,0.0,0,0.0,0.0,-9,-9,0,1971-11-10,799,982,9,43,3299
197111110001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,3,65,Irish Republican Army (IRA),0.0,0,3,5.0,2.0,,0,0.0,0.0,0,0,1,1971-11-11,800,172,12,68,1294
197111170004,0,217,1,186,43.618518,-116.214619,1.0,0,0.0,0.0,1,0,2,4,93,Left-Wing Militants,0.0,0,1,16.0,0.0,0.0,-9,0.0,0.0,-9,-9,0,1971-11-17,806,216,9,43,3191
197111180003,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-11-18,807,172,9,45,1413
197111240001,0,603,8,319,54.819164,-7.467909,1.0,0,0.0,0.0,1,0,0,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-11-24,810,1336,9,45,5038
197111240002,0,603,8,319,54.463367,-6.328597,1.0,0,1.0,0.0,1,0,2,4,31,Irish Republican Army (IRA),0.0,0,1,16.0,1.0,,1,0.0,0.0,0,0,1,1971-11-24,811,823,9,45,1047
197111270002,0,603,8,319,54.183052,-6.341388,1.0,0,1.0,0.0,1,0,2,4,65,Irish Republican Army (IRA),0.0,0,1,16.0,2.0,,1,0.0,0.0,0,0,1,1971-11-27,812,986,9,43,2197
197111270003,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-11-27,813,172,9,45,3661
197111280001,0,60,10,68,30.084629,31.334314,1.0,0,0.0,0.0,1,0,1,2,26,Black September,0.0,0,3,2.0,1.0,0.0,0,0.0,0.0,1,1,0,1971-11-28,814,253,6,27,2586
197111280002,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,3,65,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-11-28,815,172,12,67,5126
197111290001,0,185,8,157,43.18418,-2.473289,1.0,0,0.0,0.0,1,0,2,2,81,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,,,1,0.0,0.0,0,1,0,1971-11-29,816,469,6,25,983
197111290004,0,603,8,319,54.077313,-6.608787,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-11-29,818,381,9,45,4129
197111300002,0,217,1,325,41.084195,-81.514059,1.0,0,1.0,0.0,1,0,3,4,93,Left-Wing Militants,0.0,0,4,19.0,0.0,0.0,-9,0.0,0.0,-9,-9,0,1971-11-30,819,25,9,43,385
197112040001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,65,Ulster Volunteer Force (UVF),0.0,0,1,16.0,15.0,,1,0.0,0.0,0,0,1,1971-12-04,820,172,2,81,9
197112040002,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-12-04,821,172,9,45,2428
197112060001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,12,65,Irish Republican Army (IRA),0.0,0,1,16.0,1.0,,1,0.0,0.0,0,0,1,1971-12-06,823,172,10,33,3033
197112070002,0,603,8,319,54.351322,-6.837455,1.0,0,1.0,0.0,1,0,1,4,65,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-12-07,825,256,9,45,1275
197112080001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,14,65,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-12-08,826,127,13,69,4358
197112100001,0,185,8,157,43.2482,-1.990517,1.0,0,0.0,0.0,1,0,3,1,81,Basque Fatherland and Freedom (ETA),0.0,0,4,,,,1,0.0,0.0,0,1,0,1971-12-10,827,1424,2,81,543
197112100002,0,603,8,319,54.794884,-7.537385,1.0,0,1.0,0.0,1,0,1,4,65,Irish Republican Army (IRA),0.0,0,3,5.0,2.0,,0,0.0,0.0,0,0,1,1971-12-10,828,336,9,45,2739
197112110001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,65,Irish Republican Army (IRA),0.0,0,1,16.0,4.0,,1,0.0,0.0,0,0,1,1971-12-11,829,172,2,31,1999
197112150002,0,199,8,153,46.198392,6.142296,1.0,0,0.0,0.0,0,0,1,7,47,Black September,0.0,0,1,9.0,0.0,3.0,0,0.0,0.0,1,1,1,1971-12-15,831,556,5,13,1492
197112160001,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1971-12-16,833,172,9,45,273
197112180002,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,65,Ulster Volunteer Force (UVF),0.0,0,1,16.0,1.0,,1,0.0,0.0,0,0,1,1971-12-18,834,172,2,81,2385
197112200001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,4,31,Irish Republican Army (IRA),0.0,0,3,4.0,1.0,,0,0.0,0.0,0,0,1,1971-12-20,835,172,9,48,3222
197112210002,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,65,Irish Republican Army (IRA),0.0,0,1,16.0,1.0,,1,0.0,0.0,0,0,1,1971-12-21,837,172,2,81,2526
