iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,gname,individual,weaptype1,nkill,property,ishostkid
1972,7,5,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,160,233.0,1,0,5,1.0,0,0.0
1972,7,7,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,161,233.0,0,0,5,1.0,0,0.0
1972,7,9,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,17,162,233.0,0,0,5,1.0,0,0.0
1972,7,11,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,163,233.0,2,0,5,1.0,0,0.0
1972,7,11,0,603,8,0,0,55.011562,-7.312045,1.0,0,0.0,1,0,1,4,164,216.0,0,0,5,1.0,0,0.0
1972,7,12,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,165,233.0,2,0,5,1.0,0,0.0
1972,7,13,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,166,216.0,0,0,5,1.0,0,0.0
1972,7,13,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,167,216.0,0,0,5,1.0,0,0.0
1972,7,13,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,168,216.0,0,0,5,1.0,0,0.0
1972,7,13,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,169,233.0,2,0,5,1.0,0,0.0
1972,7,14,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,170,216.0,0,0,5,1.0,0,0.0
1972,7,14,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,171,233.0,0,0,5,1.0,0,0.0
1972,7,14,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,172,216.0,0,0,5,1.0,0,0.0
1972,7,14,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,173,216.0,0,0,5,1.0,0,0.0
1972,7,15,0,603,8,0,35,54.101529,-6.526442,1.0,0,0.0,1,0,3,4,174,216.0,0,0,6,1.0,1,0.0
1972,7,15,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,88,216.0,0,0,5,1.0,0,0.0
1972,7,16,0,603,8,0,2,54.077313,-6.608787,1.0,0,0.0,1,0,3,4,175,216.0,0,0,6,2.0,1,0.0
1972,7,16,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,3,176,233.0,0,0,5,1.0,0,0.0
1972,7,18,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,177,216.0,0,0,5,1.0,0,0.0
